# BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-scale-sky BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-sigma-sky BB-cf_z_0_10-0-broadband_sky-scale-sky BB-cf_z_0_10-0-broadband_sky-sigma-sky L0_hcd alpha_CIV(eff) alpha_LYA alpha_QSO alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_QSO beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_QSO bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd dnl_arinyo_av dnl_arinyo_bv dnl_arinyo_kp dnl_arinyo_kv dnl_arinyo_q1 drp_QSO growth_rate par-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 par-binsize-cf_z_0_10 par-binsize-xcf_LYA_in_LYB_z_0_10 par-binsize-xcf_z_0_10 per-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 per-binsize-cf_z_0_10 per-binsize-xcf_LYA_in_LYB_z_0_10 per-binsize-xcf_z_0_10 qso_rad_asymmetry qso_rad_decrease qso_rad_lifetime qso_rad_strength sigmaNL_par sigmaNL_per sigma_velo_lorentz_QSO chi2
1.325394e-02 3.406842e+01 9.307857e-03 3.139930e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.000000e-01 1.096296e+00 1.000000e+00 2.700000e-01 1.680692e+00 2.624262e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.053711e-01 -5.034326e-03 -2.014535e-01 1.000000e+00 -2.658716e-03 -1.244132e-03 -2.631564e-03 -3.724727e-03 -5.088162e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.619356e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.980863e-01 6.369840e+00 3.240000e+00 6.912730e+00 9.727709e+03
1.325419e-02 3.406550e+01 9.308261e-03 3.139830e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.000000e-01 1.111111e+00 1.000000e+00 2.700000e-01 1.680166e+00 2.623849e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.051907e-01 -5.047947e-03 -2.014360e-01 1.000000e+00 -2.658217e-03 -1.242576e-03 -2.630138e-03 -3.723490e-03 -5.084858e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.609687e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.987932e-01 6.369840e+00 3.240000e+00 6.911244e+00 9.727255e+03
1.325452e-02 3.406182e+01 9.308988e-03 3.139621e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.000000e-01 1.125926e+00 1.000000e+00 2.700000e-01 1.679728e+00 2.623491e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.049371e-01 -5.061735e-03 -2.014198e-01 1.000000e+00 -2.657856e-03 -1.241085e-03 -2.629125e-03 -3.722188e-03 -5.082262e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.602868e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.994029e-01 6.369840e+00 3.240000e+00 6.909778e+00 9.726963e+03
1.325478e-02 3.405821e+01 9.309616e-03 3.139423e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.000000e-01 1.140741e+00 1.000000e+00 2.700000e-01 1.679352e+00 2.623149e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.046797e-01 -5.075321e-03 -2.014062e-01 1.000000e+00 -2.657618e-03 -1.239762e-03 -2.628022e-03 -3.720956e-03 -5.079817e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.602256e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.999325e-01 6.369840e+00 3.240000e+00 6.908540e+00 9.726794e+03
1.325512e-02 3.405436e+01 9.310327e-03 3.139194e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.000000e-01 1.155556e+00 1.000000e+00 2.700000e-01 1.679004e+00 2.622828e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.044086e-01 -5.088811e-03 -2.013932e-01 1.000000e+00 -2.657515e-03 -1.238594e-03 -2.626886e-03 -3.719851e-03 -5.077576e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.605916e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.004049e-01 6.369840e+00 3.240000e+00 6.907422e+00 9.726714e+03
1.325553e-02 3.405036e+01 9.311120e-03 3.138942e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.000000e-01 1.170370e+00 1.000000e+00 2.700000e-01 1.678662e+00 2.622529e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.041269e-01 -5.101648e-03 -2.013799e-01 1.000000e+00 -2.657523e-03 -1.237563e-03 -2.625717e-03 -3.718879e-03 -5.075476e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.613301e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.008312e-01 6.369840e+00 3.240000e+00 6.906396e+00 9.726695e+03
1.325601e-02 3.404636e+01 9.311975e-03 3.138681e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.000000e-01 1.185185e+00 1.000000e+00 2.700000e-01 1.678309e+00 2.622256e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.038379e-01 -5.113279e-03 -2.013661e-01 1.000000e+00 -2.657613e-03 -1.236650e-03 -2.624517e-03 -3.718032e-03 -5.073457e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.624022e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.012180e-01 6.369840e+00 3.240000e+00 6.905447e+00 9.726716e+03
1.325657e-02 3.404238e+01 9.312908e-03 3.138411e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.000000e-01 1.200000e+00 1.000000e+00 2.700000e-01 1.677930e+00 2.622016e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.035469e-01 -5.123359e-03 -2.013514e-01 1.000000e+00 -2.657766e-03 -1.235822e-03 -2.623300e-03 -3.717307e-03 -5.071485e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.637231e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.015662e-01 6.369840e+00 3.240000e+00 6.904544e+00 9.726764e+03
1.322254e-02 3.403496e+01 9.277042e-03 3.133642e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.000000e-01 1.000000e+00 2.700000e-01 1.716890e+00 2.651619e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.118095e-01 -4.955572e-03 -2.027087e-01 1.000000e+00 -2.702185e-03 -1.307076e-03 -2.613421e-03 -3.729905e-03 -5.206789e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.037306e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.471516e-01 6.369840e+00 3.240000e+00 6.977701e+00 9.795791e+03
1.322477e-02 3.403913e+01 9.279748e-03 3.134122e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.148148e-01 1.000000e+00 2.700000e-01 1.713981e+00 2.649567e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.113832e-01 -4.930194e-03 -2.026113e-01 1.000000e+00 -2.697702e-03 -1.302260e-03 -2.610316e-03 -3.732480e-03 -5.199417e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.034530e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.511576e-01 6.369840e+00 3.240000e+00 6.972649e+00 9.789869e+03
1.322687e-02 3.404279e+01 9.282395e-03 3.134587e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.296296e-01 1.000000e+00 2.700000e-01 1.711195e+00 2.647381e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.109230e-01 -4.914687e-03 -2.025163e-01 1.000000e+00 -2.693306e-03 -1.297425e-03 -2.607309e-03 -3.734758e-03 -5.192073e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.030848e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.552162e-01 6.369840e+00 3.240000e+00 6.967824e+00 9.784000e+03
1.322955e-02 3.404729e+01 9.285218e-03 3.135081e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.444445e-01 1.000000e+00 2.700000e-01 1.708517e+00 2.645102e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.104663e-01 -4.908562e-03 -2.024241e-01 1.000000e+00 -2.689347e-03 -1.292743e-03 -2.604245e-03 -3.736579e-03 -5.184526e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.027436e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.592812e-01 6.369840e+00 3.240000e+00 6.963205e+00 9.778194e+03
1.323356e-02 3.404884e+01 9.289134e-03 3.135380e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.592592e-01 1.000000e+00 2.700000e-01 1.705683e+00 2.642604e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.097617e-01 -4.920915e-03 -2.023012e-01 1.000000e+00 -2.687118e-03 -1.288774e-03 -2.602454e-03 -3.738580e-03 -5.179428e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.016329e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.635387e-01 6.369840e+00 3.240000e+00 6.958570e+00 9.772488e+03
1.323708e-02 3.405620e+01 9.292006e-03 3.136027e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.740741e-01 1.000000e+00 2.700000e-01 1.703208e+00 2.640340e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.092003e-01 -4.930711e-03 -2.022139e-01 1.000000e+00 -2.684209e-03 -1.284654e-03 -2.600305e-03 -3.739926e-03 -5.172332e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.012907e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.674598e-01 6.369840e+00 3.240000e+00 6.954275e+00 9.766938e+03
1.323913e-02 3.405967e+01 9.294230e-03 3.136532e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.888889e-01 1.000000e+00 2.700000e-01 1.700750e+00 2.638121e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.087960e-01 -4.940274e-03 -2.021281e-01 1.000000e+00 -2.681008e-03 -1.280359e-03 -2.597630e-03 -3.740585e-03 -5.164433e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.007433e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.713014e-01 6.369840e+00 3.240000e+00 6.950188e+00 9.761612e+03
1.324114e-02 3.406334e+01 9.296267e-03 3.137048e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.037037e-01 1.000000e+00 2.700000e-01 1.698412e+00 2.636023e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.084069e-01 -4.951424e-03 -2.020467e-01 1.000000e+00 -2.678025e-03 -1.276146e-03 -2.595232e-03 -3.740739e-03 -5.156602e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.001746e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.749504e-01 6.369840e+00 3.240000e+00 6.946266e+00 9.756572e+03
1.324273e-02 3.406631e+01 9.297926e-03 3.137534e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.185185e-01 1.000000e+00 2.700000e-01 1.696189e+00 2.634087e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.080915e-01 -4.963254e-03 -2.019703e-01 1.000000e+00 -2.675347e-03 -1.272214e-03 -2.592713e-03 -3.740566e-03 -5.148788e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.962322e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.783708e-01 6.369840e+00 3.240000e+00 6.942526e+00 9.751863e+03
1.324411e-02 3.406888e+01 9.299462e-03 3.137991e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.333333e-01 1.000000e+00 2.700000e-01 1.694078e+00 2.632333e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.077894e-01 -4.972159e-03 -2.018988e-01 1.000000e+00 -2.672817e-03 -1.268409e-03 -2.590550e-03 -3.740066e-03 -5.141197e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.910026e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.815338e-01 6.369840e+00 3.240000e+00 6.938941e+00 9.747516e+03
1.324524e-02 3.407116e+01 9.300731e-03 3.138423e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.481481e-01 1.000000e+00 2.700000e-01 1.692116e+00 2.630762e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.075183e-01 -4.980333e-03 -2.018333e-01 1.000000e+00 -2.670527e-03 -1.264850e-03 -2.588444e-03 -3.739275e-03 -5.133889e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.861325e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.844307e-01 6.369840e+00 3.240000e+00 6.935503e+00 9.743540e+03
1.324621e-02 3.407318e+01 9.301837e-03 3.138824e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.629630e-01 1.000000e+00 2.700000e-01 1.690261e+00 2.629377e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.072784e-01 -4.986706e-03 -2.017723e-01 1.000000e+00 -2.668404e-03 -1.261508e-03 -2.586532e-03 -3.738270e-03 -5.126801e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.815122e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.870724e-01 6.369840e+00 3.240000e+00 6.932142e+00 9.739936e+03
1.324703e-02 3.407470e+01 9.302837e-03 3.139169e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.777778e-01 1.000000e+00 2.700000e-01 1.688552e+00 2.628128e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.069507e-01 -4.990582e-03 -2.017175e-01 1.000000e+00 -2.666632e-03 -1.258514e-03 -2.584606e-03 -3.736767e-03 -5.120314e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.775020e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.895221e-01 6.369840e+00 3.240000e+00 6.928576e+00 9.736699e+03
1.324773e-02 3.407613e+01 9.303696e-03 3.139494e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.925926e-01 1.000000e+00 2.700000e-01 1.686940e+00 2.627086e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.067592e-01 -4.994329e-03 -2.016659e-01 1.000000e+00 -2.664793e-03 -1.255573e-03 -2.583096e-03 -3.735490e-03 -5.113827e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.735585e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.916574e-01 6.369840e+00 3.240000e+00 6.925444e+00 9.733828e+03
1.324833e-02 3.407721e+01 9.304433e-03 3.139777e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.007407e+00 1.000000e+00 2.700000e-01 1.685457e+00 2.626182e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.065772e-01 -4.997686e-03 -2.016189e-01 1.000000e+00 -2.663078e-03 -1.252812e-03 -2.581718e-03 -3.734081e-03 -5.107705e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.699032e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.935692e-01 6.369840e+00 3.240000e+00 6.922430e+00 9.731319e+03
1.324882e-02 3.407788e+01 9.305061e-03 3.140012e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.022222e+00 1.000000e+00 2.700000e-01 1.684120e+00 2.625398e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.063991e-01 -5.001429e-03 -2.015769e-01 1.000000e+00 -2.661504e-03 -1.250225e-03 -2.580462e-03 -3.732562e-03 -5.102000e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.666332e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.952636e-01 6.369840e+00 3.240000e+00 6.919560e+00 9.729176e+03
1.324921e-02 3.407802e+01 9.305730e-03 3.140181e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.037037e+00 1.000000e+00 2.700000e-01 1.682953e+00 2.624701e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.062065e-01 -5.008150e-03 -2.015410e-01 1.000000e+00 -2.660150e-03 -1.247843e-03 -2.579318e-03 -3.731045e-03 -5.096872e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.645130e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.968103e-01 6.369840e+00 3.240000e+00 6.916741e+00 9.727392e+03
1.324934e-02 3.407792e+01 9.306106e-03 3.140322e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.051852e+00 1.000000e+00 2.700000e-01 1.681934e+00 2.624103e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.060140e-01 -5.013886e-03 -2.015095e-01 1.000000e+00 -2.658776e-03 -1.245481e-03 -2.578601e-03 -3.729146e-03 -5.092197e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.620815e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.981025e-01 6.369840e+00 3.240000e+00 6.914213e+00 9.725958e+03
1.324958e-02 3.407692e+01 9.306576e-03 3.140375e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.066667e+00 1.000000e+00 2.700000e-01 1.681092e+00 2.623578e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.057931e-01 -5.022235e-03 -2.014832e-01 1.000000e+00 -2.657711e-03 -1.243360e-03 -2.577642e-03 -3.727393e-03 -5.088050e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.603148e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.991914e-01 6.369840e+00 3.240000e+00 6.911896e+00 9.724854e+03
1.324991e-02 3.407514e+01 9.307167e-03 3.140340e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.081481e+00 1.000000e+00 2.700000e-01 1.680418e+00 2.623199e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.056132e-01 -5.031496e-03 -2.014621e-01 1.000000e+00 -2.656903e-03 -1.241565e-03 -2.577021e-03 -3.725692e-03 -5.084388e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.585960e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.000244e-01 6.369840e+00 3.240000e+00 6.910284e+00 9.724048e+03
1.325019e-02 3.407256e+01 9.307791e-03 3.140218e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.096296e+00 1.000000e+00 2.700000e-01 1.679847e+00 2.622821e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.053453e-01 -5.042308e-03 -2.014421e-01 1.000000e+00 -2.656252e-03 -1.239785e-03 -2.576479e-03 -3.723944e-03 -5.081278e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.571523e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.007108e-01 6.369840e+00 3.240000e+00 6.908589e+00 9.723503e+03
1.325031e-02 3.406975e+01 9.307985e-03 3.140122e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.111111e+00 1.000000e+00 2.700000e-01 1.679379e+00 2.622376e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.052025e-01 -5.059823e-03 -2.014262e-01 1.000000e+00 -2.655996e-03 -1.238464e-03 -2.574800e-03 -3.722902e-03 -5.078102e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.571989e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.014540e-01 6.369840e+00 3.240000e+00 6.906999e+00 9.723174e+03
